transaction_id,branch_id,city,island,state,timestamp,sku,product_description,category,quantity,unit_cost,unit_price,revenue,cost,gross_margin,salesperson,customer_type,payment_method,inventory_remaining
HI064-TX-0074,HI064,Hanapepe,Kauai,HI,2026-06-30 08:22:57,LED-BLU,5mm Blue LED,LEDs,20,0.07,0.35,7.00,1.40,5.60,Lani,Commercial,Cash,818
HI064-TX-0075,HI064,Hanapepe,Kauai,HI,2026-06-30 15:40:04,PWR-12V,12V 5A Power Supply,Power,6,9.42,25.85,155.10,56.52,98.58,Leilani,Retail,Purchase Order,292
HI064-TX-0076,HI064,Hanapepe,Kauai,HI,2026-06-30 13:14:41,USB-CBO,USB-C Breakout Board,Connectors,7,1.47,5.43,38.01,10.29,27.72,Ikaika,Government,Mobile Pay,97
HI064-TX-0077,HI064,Hanapepe,Kauai,HI,2026-06-30 10:50:09,SOL-CTRL,Solar Charge Controller,Solar Power,4,11.37,32.83,131.32,45.48,85.84,Makana,Education,Debit Card,250
HI064-TX-0078,HI064,Hanapepe,Kauai,HI,2026-06-30 10:20:25,MAR-TIN,Tinned Marine Wire,Marine Electronics,7,9.30,27.86,195.02,65.10,129.92,Akamu,Government,Mobile Pay,830
HI064-TX-0079,HI064,Hanapepe,Kauai,HI,2026-06-30 12:22:22,SNS-DHT,DHT22 Temperature Sensor,Sensors,4,2.50,7.90,31.60,10.00,21.60,Keahi,Maker/Hobbyist,ACH,773
HI064-TX-0080,HI064,Hanapepe,Kauai,HI,2026-06-30 12:01:39,SOL-CTRL,Solar Charge Controller,Solar Power,1,11.20,34.03,34.03,11.20,22.83,Lani,Marine,ACH,557
HI064-TX-0081,HI064,Hanapepe,Kauai,HI,2026-06-30 11:32:01,TOOL-DMM,Digital Multimeter,Tools,5,9.13,28.49,142.45,45.65,96.80,Leilani,Tourism/Hospitality,Credit Card,560
HI064-TX-0082,HI064,Hanapepe,Kauai,HI,2026-06-30 15:58:35,RES-220,220 Ohm Resistor,Resistors,14,0.03,0.13,1.82,0.42,1.40,Leilani,Government,Mobile Pay,865
HI064-TX-0083,HI064,Hanapepe,Kauai,HI,2026-06-30 08:44:17,MAR-TIN,Tinned Marine Wire,Marine Electronics,7,8.88,26.36,184.52,62.16,122.36,Ikaika,Commercial,Purchase Order,721
HI064-TX-0084,HI064,Hanapepe,Kauai,HI,2026-06-30 13:23:25,MOS-44N,IRFZ44N MOSFET,Semiconductors,26,0.61,2.41,62.66,15.86,46.80,Keanu,Tourism/Hospitality,Mobile Pay,540
HI064-TX-0085,HI064,Hanapepe,Kauai,HI,2026-06-30 11:45:52,TOOL-WIRE,Wire Stripper,Tools,4,5.11,15.10,60.40,20.44,39.96,Iolana,Education,Debit Card,737
HI064-TX-0086,HI064,Hanapepe,Kauai,HI,2026-06-30 14:12:16,PWR-5V2,5V 2A Power Supply,Power,5,3.83,11.07,55.35,19.15,36.20,Ailani,Maker/Hobbyist,Purchase Order,214
HI064-TX-0087,HI064,Hanapepe,Kauai,HI,2026-06-30 10:02:40,DIO-4007,1N4007 Diode,Semiconductors,30,0.04,0.19,5.70,1.20,4.50,Noah,Education,Credit Card,484
HI064-TX-0088,HI064,Hanapepe,Kauai,HI,2026-06-30 12:13:21,MAR-TIN,Tinned Marine Wire,Marine Electronics,6,9.08,28.73,172.38,54.48,117.90,Pualani,Government,Mobile Pay,42
HI064-TX-0089,HI064,Hanapepe,Kauai,HI,2026-06-30 15:21:01,RES-010,10k Ohm Resistor,Resistors,34,0.03,0.12,4.08,1.02,3.06,Noelani,Tourism/Hospitality,Purchase Order,512
HI064-TX-0090,HI064,Hanapepe,Kauai,HI,2026-06-30 17:06:57,PWR-12V,12V 5A Power Supply,Power,3,8.80,23.56,70.68,26.40,44.28,Pualani,Commercial,Cash,541
HI064-TX-0091,HI064,Hanapepe,Kauai,HI,2026-06-30 12:24:12,DIO-4007,1N4007 Diode,Semiconductors,22,0.04,0.20,4.40,0.88,3.52,Malia,Government,ACH,706
HI064-TX-0092,HI064,Hanapepe,Kauai,HI,2026-06-30 10:06:19,MAR-ANT,Marine Antenna Connector,Marine Electronics,7,3.99,13.78,96.46,27.93,68.53,Noelani,Marine,ACH,216
HI064-TX-0093,HI064,Hanapepe,Kauai,HI,2026-06-30 08:37:45,MAR-TIN,Tinned Marine Wire,Marine Electronics,3,9.42,27.17,81.51,28.26,53.25,Koa,Tourism/Hospitality,Credit Card,52
HI064-TX-0094,HI064,Hanapepe,Kauai,HI,2026-06-30 08:28:29,MAR-TIN,Tinned Marine Wire,Marine Electronics,8,9.44,26.99,215.92,75.52,140.40,Iolana,Maker/Hobbyist,Mobile Pay,338
HI064-TX-0095,HI064,Hanapepe,Kauai,HI,2026-06-30 12:23:58,ESP-32,ESP32 Dev Board,Microcontrollers,1,4.31,13.20,13.20,4.31,8.89,Makana,Maker/Hobbyist,Cash,682
HI064-TX-0096,HI064,Hanapepe,Kauai,HI,2026-06-30 15:24:34,ARD-UNO,Arduino Uno Compatible,Microcontrollers,7,7.95,21.31,149.17,55.65,93.52,Mika,Tourism/Hospitality,Credit Card,146
HI064-TX-0097,HI064,Hanapepe,Kauai,HI,2026-06-30 13:58:31,ARD-NANO,Arduino Nano Compatible,Microcontrollers,5,4.65,15.00,75.00,23.25,51.75,Kai,Education,Cash,65
