transaction_id,branch_id,city,island,state,timestamp,sku,product_description,category,quantity,unit_cost,unit_price,revenue,cost,gross_margin,salesperson,customer_type,payment_method,inventory_remaining
HI012-TX-0020,HI012,Haleiwa,Oahu,HI,2026-06-30 14:09:11,ARD-NANO,Arduino Nano Compatible,Microcontrollers,4,4.66,13.66,54.64,18.64,36.00,Lani,Commercial,Credit Card,701
HI012-TX-0021,HI012,Haleiwa,Oahu,HI,2026-06-30 10:08:02,RES-220,220 Ohm Resistor,Resistors,13,0.03,0.13,1.69,0.39,1.30,Mika,Commercial,ACH,203
HI012-TX-0022,HI012,Haleiwa,Oahu,HI,2026-06-30 15:09:24,PICO-RP,Raspberry Pi Pico,Microcontrollers,1,3.07,8.36,8.36,3.07,5.29,Koa,Marine,ACH,508
HI012-TX-0023,HI012,Haleiwa,Oahu,HI,2026-06-30 08:41:41,IC-358,LM358 Op Amp,Integrated Circuits,32,0.31,1.25,40.00,9.92,30.08,Malia,Marine,Purchase Order,320
HI012-TX-0024,HI012,Haleiwa,Oahu,HI,2026-06-30 14:23:30,PICO-RP,Raspberry Pi Pico,Microcontrollers,6,3.13,8.75,52.50,18.78,33.72,Nalu,Marine,Purchase Order,232
HI012-TX-0025,HI012,Haleiwa,Oahu,HI,2026-06-30 08:26:17,BRD-830,Breadboard 830 Tie Points,Connectors,8,1.57,6.17,49.36,12.56,36.80,Nalu,Government,Mobile Pay,792
HI012-TX-0026,HI012,Haleiwa,Oahu,HI,2026-06-30 10:32:00,ARD-NANO,Arduino Nano Compatible,Microcontrollers,7,4.83,13.98,97.86,33.81,64.05,Iolana,Education,Debit Card,118
HI012-TX-0027,HI012,Haleiwa,Oahu,HI,2026-06-30 17:21:10,IC-555,NE555 Timer IC,Integrated Circuits,15,0.34,1.37,20.55,5.10,15.45,Mika,Marine,Mobile Pay,276
HI012-TX-0028,HI012,Haleiwa,Oahu,HI,2026-06-30 11:12:36,ESP-32,ESP32 Dev Board,Microcontrollers,6,4.24,12.66,75.96,25.44,50.52,Keanu,Education,Debit Card,658
HI012-TX-0029,HI012,Haleiwa,Oahu,HI,2026-06-30 10:30:35,MAR-ANT,Marine Antenna Connector,Marine Electronics,2,3.64,14.12,28.24,7.28,20.96,Iolana,Retail,Cash,638
HI012-TX-0030,HI012,Haleiwa,Oahu,HI,2026-06-30 11:59:42,MAR-ANT,Marine Antenna Connector,Marine Electronics,8,4.03,13.89,111.12,32.24,78.88,Malia,Education,Credit Card,496
HI012-TX-0031,HI012,Haleiwa,Oahu,HI,2026-06-30 08:35:45,TOOL-SOL,Soldering Iron Tips,Tools,6,2.02,7.18,43.08,12.12,30.96,Noah,Marine,Cash,89
HI012-TX-0032,HI012,Haleiwa,Oahu,HI,2026-06-30 14:31:51,REL-5V,5V Relay Module,Relays,33,0.92,5.66,186.78,30.36,156.42,Ailani,Maker/Hobbyist,Credit Card,237
HI012-TX-0033,HI012,Haleiwa,Oahu,HI,2026-06-30 14:13:13,CON-JMP,Jumper Wire Set,Connectors,38,0.98,3.83,145.54,37.24,108.30,Noelani,Maker/Hobbyist,Credit Card,669
HI012-TX-0034,HI012,Haleiwa,Oahu,HI,2026-06-30 10:20:15,SNS-ULT,Ultrasonic Distance Sensor,Sensors,9,1.29,5.74,51.66,11.61,40.05,Malia,Government,Cash,806
HI012-TX-0035,HI012,Haleiwa,Oahu,HI,2026-06-30 17:42:02,ARD-NANO,Arduino Nano Compatible,Microcontrollers,8,4.75,14.92,119.36,38.00,81.36,Leilani,Marine,Credit Card,77
HI012-TX-0036,HI012,Haleiwa,Oahu,HI,2026-06-30 08:45:39,PICO-RP,Raspberry Pi Pico,Microcontrollers,7,3.39,8.87,62.09,23.73,38.36,Noelani,Education,Credit Card,220
HI012-TX-0037,HI012,Haleiwa,Oahu,HI,2026-06-30 14:36:36,RES-220,220 Ohm Resistor,Resistors,10,0.03,0.13,1.30,0.30,1.00,Nalu,Government,Cash,80
HI012-TX-0038,HI012,Haleiwa,Oahu,HI,2026-06-30 14:40:11,BRD-830,Breadboard 830 Tie Points,Connectors,8,1.45,6.69,53.52,11.60,41.92,Nalu,Retail,Cash,322
HI012-TX-0039,HI012,Haleiwa,Oahu,HI,2026-06-30 17:06:58,SNS-DHT,DHT22 Temperature Sensor,Sensors,8,2.52,7.33,58.64,20.16,38.48,Alika,Education,Mobile Pay,195
HI012-TX-0040,HI012,Haleiwa,Oahu,HI,2026-06-30 12:18:16,ARD-NANO,Arduino Nano Compatible,Microcontrollers,6,4.71,13.88,83.28,28.26,55.02,Pualani,Education,Mobile Pay,553
HI012-TX-0041,HI012,Haleiwa,Oahu,HI,2026-06-30 17:23:32,PWR-5V2,5V 2A Power Supply,Power,7,3.59,10.93,76.51,25.13,51.38,Koa,Government,ACH,850
HI012-TX-0042,HI012,Haleiwa,Oahu,HI,2026-06-30 17:42:10,CON-JMP,Jumper Wire Set,Connectors,37,1.00,3.69,136.53,37.00,99.53,Ikaika,Marine,Mobile Pay,181
HI012-TX-0043,HI012,Haleiwa,Oahu,HI,2026-06-30 14:03:02,TOOL-DMM,Digital Multimeter,Tools,6,9.02,27.10,162.60,54.12,108.48,Keahi,Commercial,Credit Card,14
HI012-TX-0044,HI012,Haleiwa,Oahu,HI,2026-06-30 12:19:13,BRD-830,Breadboard 830 Tie Points,Connectors,7,1.55,6.63,46.41,10.85,35.56,Noah,Education,Credit Card,14
HI012-TX-0045,HI012,Haleiwa,Oahu,HI,2026-06-30 08:17:34,IC-358,LM358 Op Amp,Integrated Circuits,8,0.29,1.23,9.84,2.32,7.52,Koa,Retail,Cash,530
HI012-TX-0046,HI012,Haleiwa,Oahu,HI,2026-06-30 08:44:14,RES-220,220 Ohm Resistor,Resistors,1,0.03,0.14,0.14,0.03,0.11,Kai,Retail,Purchase Order,723
HI012-TX-0047,HI012,Haleiwa,Oahu,HI,2026-06-30 15:39:42,IC-555,NE555 Timer IC,Integrated Circuits,28,0.35,1.45,40.60,9.80,30.80,Noelani,Retail,Debit Card,532
HI012-TX-0048,HI012,Haleiwa,Oahu,HI,2026-06-30 17:47:57,IC-555,NE555 Timer IC,Integrated Circuits,36,0.35,1.31,47.16,12.60,34.56,Keahi,Maker/Hobbyist,Mobile Pay,321
HI012-TX-0049,HI012,Haleiwa,Oahu,HI,2026-06-30 11:02:54,CAP-CER,0.1uF Ceramic Capacitor,Capacitors,37,0.04,0.21,7.77,1.48,6.29,Noah,Marine,Cash,683
HI012-TX-0050,HI012,Haleiwa,Oahu,HI,2026-06-30 08:52:00,ARD-UNO,Arduino Uno Compatible,Microcontrollers,7,8.70,22.36,156.52,60.90,95.62,Noelani,Commercial,Credit Card,372
HI012-TX-0051,HI012,Haleiwa,Oahu,HI,2026-06-30 14:07:17,IC-555,NE555 Timer IC,Integrated Circuits,20,0.34,1.30,26.00,6.80,19.20,Hana,Retail,Purchase Order,86
HI012-TX-0052,HI012,Haleiwa,Oahu,HI,2026-06-30 16:53:57,SNS-ULT,Ultrasonic Distance Sensor,Sensors,13,1.20,5.55,72.15,15.60,56.55,Noelani,Government,ACH,7
HI012-TX-0053,HI012,Haleiwa,Oahu,HI,2026-06-30 09:16:05,PWR-BUCK,Buck Converter Module,Power,40,0.99,5.06,202.40,39.60,162.80,Noelani,Tourism/Hospitality,Debit Card,117
HI012-TX-0054,HI012,Haleiwa,Oahu,HI,2026-06-30 15:26:01,USB-CBO,USB-C Breakout Board,Connectors,16,1.46,5.38,86.08,23.36,62.72,Koa,Marine,ACH,573
HI012-TX-0055,HI012,Haleiwa,Oahu,HI,2026-06-30 16:02:47,IC-555,NE555 Timer IC,Integrated Circuits,40,0.33,1.43,57.20,13.20,44.00,Ailani,Maker/Hobbyist,Credit Card,877
HI012-TX-0056,HI012,Haleiwa,Oahu,HI,2026-06-30 14:49:28,ARD-UNO,Arduino Uno Compatible,Microcontrollers,2,7.73,21.13,42.26,15.46,26.80,Malia,Government,Mobile Pay,136
HI012-TX-0057,HI012,Haleiwa,Oahu,HI,2026-06-30 10:33:03,SNS-ULT,Ultrasonic Distance Sensor,Sensors,31,1.29,5.12,158.72,39.99,118.73,Kai,Commercial,Debit Card,185
HI012-TX-0058,HI012,Haleiwa,Oahu,HI,2026-06-30 10:00:20,ESP-32,ESP32 Dev Board,Microcontrollers,3,4.02,12.85,38.55,12.06,26.49,Ailani,Marine,Debit Card,873
HI012-TX-0059,HI012,Haleiwa,Oahu,HI,2026-06-30 13:17:31,IC-REG,7805 Voltage Regulator,Integrated Circuits,15,0.20,0.87,13.05,3.00,10.05,Iolana,Government,ACH,407
HI012-TX-0060,HI012,Haleiwa,Oahu,HI,2026-06-30 10:24:09,REL-5V,5V Relay Module,Relays,10,0.92,5.21,52.10,9.20,42.90,Kaleo,Tourism/Hospitality,Mobile Pay,240
HI012-TX-0061,HI012,Haleiwa,Oahu,HI,2026-06-30 16:13:11,CON-JMP,Jumper Wire Set,Connectors,25,0.98,3.90,97.50,24.50,73.00,Noelani,Commercial,Purchase Order,629
HI012-TX-0062,HI012,Haleiwa,Oahu,HI,2026-06-30 10:42:17,PICO-RP,Raspberry Pi Pico,Microcontrollers,8,3.15,8.80,70.40,25.20,45.20,Koa,Government,Mobile Pay,396
HI012-TX-0063,HI012,Haleiwa,Oahu,HI,2026-06-30 14:49:31,ESP-32,ESP32 Dev Board,Microcontrollers,6,4.16,12.29,73.74,24.96,48.78,Leilani,Tourism/Hospitality,Purchase Order,715
HI012-TX-0064,HI012,Haleiwa,Oahu,HI,2026-06-30 16:06:27,LED-BLU,5mm Blue LED,LEDs,11,0.07,0.34,3.74,0.77,2.97,Hana,Commercial,Credit Card,705
HI012-TX-0065,HI012,Haleiwa,Oahu,HI,2026-06-30 16:14:52,IC-358,LM358 Op Amp,Integrated Circuits,10,0.31,1.23,12.30,3.10,9.20,Akamu,Education,Cash,189
HI012-TX-0066,HI012,Haleiwa,Oahu,HI,2026-06-30 12:23:19,BRD-830,Breadboard 830 Tie Points,Connectors,3,1.45,6.58,19.74,4.35,15.39,Ikaika,Commercial,Purchase Order,476
HI012-TX-0067,HI012,Haleiwa,Oahu,HI,2026-06-30 17:21:52,IC-358,LM358 Op Amp,Integrated Circuits,23,0.31,1.17,26.91,7.13,19.78,Akamu,Marine,Cash,71
HI012-TX-0068,HI012,Haleiwa,Oahu,HI,2026-06-30 15:00:29,DIO-4007,1N4007 Diode,Semiconductors,8,0.05,0.19,1.52,0.40,1.12,Akamu,Commercial,Cash,84
HI012-TX-0069,HI012,Haleiwa,Oahu,HI,2026-06-30 08:14:47,TOOL-DMM,Digital Multimeter,Tools,1,8.76,27.02,27.02,8.76,18.26,Akamu,Tourism/Hospitality,Purchase Order,130
HI012-TX-0070,HI012,Haleiwa,Oahu,HI,2026-06-30 09:46:03,CON-JMP,Jumper Wire Set,Connectors,12,0.93,4.03,48.36,11.16,37.20,Noah,Retail,Purchase Order,276
HI012-TX-0071,HI012,Haleiwa,Oahu,HI,2026-06-30 14:40:05,TOOL-DMM,Digital Multimeter,Tools,4,8.82,26.51,106.04,35.28,70.76,Malia,Education,Debit Card,156
HI012-TX-0072,HI012,Haleiwa,Oahu,HI,2026-06-30 12:52:46,CON-JMP,Jumper Wire Set,Connectors,2,0.92,3.68,7.36,1.84,5.52,Mika,Maker/Hobbyist,ACH,93
HI012-TX-0073,HI012,Haleiwa,Oahu,HI,2026-06-30 17:41:39,MAR-TIN,Tinned Marine Wire,Marine Electronics,3,8.99,27.29,81.87,26.97,54.90,Leilani,Maker/Hobbyist,Purchase Order,175
HI012-TX-0074,HI012,Haleiwa,Oahu,HI,2026-06-30 09:31:43,MAR-TIN,Tinned Marine Wire,Marine Electronics,3,9.23,28.83,86.49,27.69,58.80,Ailani,Marine,ACH,18
HI012-TX-0075,HI012,Haleiwa,Oahu,HI,2026-06-30 17:15:17,BAT-AAH,AA Battery Holder,Batteries,34,0.50,2.64,89.76,17.00,72.76,Nalu,Marine,Debit Card,811
